2023-09-28T20:20:23,303668,GET /rate/how+to+train+your+dragon+2+2014=4
2023-09-28T20:20:23,315680,GET /rate/the+gallant+hours+1960=4
2023-09-28T20:20:23,65458,GET /rate/monty+python+and+the+holy+grail+1975=5
2023-09-28T20:20:24,120136,GET /rate/a+woman+is+a+woman+1961=4
2023-09-28T20:20:24,172919,GET /rate/by+the+pricking+of+my+thumbs+2005=4
2023-09-28T20:20:25,79774,GET /rate/kingsman+the+secret+service+2015=4
2023-09-28T20:20:26,114195,GET /rate/alex+in+wonderland+1970=3
2023-09-28T20:20:28,279204,GET /rate/factotum+2005=3
2023-09-28T20:20:28,108963,GET /rate/schizopolis+1996=3
2023-09-28T20:20:28,59235,GET /rate/thunderbirds+are+go+1966=4
2023-09-28T20:20:28,241450,GET /rate/dhobi+ghat+2011=4
2023-09-28T20:20:29,186590,GET /rate/home+among+strangers_+a+stranger+among+his+own+1974=5
2023-09-28T20:20:29,246711,GET /rate/othello+1981=4
2023-09-28T20:20:29,112321,GET /rate/the+firemens+ball+1967=3
2023-09-28T20:20:30,189759,GET /rate/walkabout+1971=4
2023-09-28T20:20:30,194113,GET /rate/the+loving+story+2011=4
2023-09-28T20:20:30,261146,GET /rate/frozen+2013=4
2023-09-28T20:20:31,235078,GET /rate/to+live+and+die+in+l.a.+1985=3
2023-09-28T20:20:31,157099,GET /rate/gone+girl+2014=3
2023-09-28T20:20:32,340881,GET /rate/the+plough+and+the+stars+1936=4
2023-09-28T20:20:32,250229,GET /rate/alien+1979=4
2023-09-28T20:20:33,157715,GET /rate/botched+2007=3
2023-09-28T20:20:34,256132,GET /rate/on+the+beach+1959=4
2023-09-28T20:20:35,221013,GET /rate/high+society+1956=4
2023-09-28T20:20:35,20165,GET /rate/stonehearst+asylum+2014=5
2023-09-28T20:20:35,152537,GET /rate/ice+princess+2005=4
2023-09-28T20:20:35,153583,GET /rate/the+grand+seduction+2014=3
2023-09-28T20:20:35,223559,GET /rate/one+hundred+mornings+2009=3
2023-09-28T20:20:36,17427,GET /rate/in+their+sleep+2010=3
2023-09-28T20:20:36,181870,GET /rate/and+now+for+something+completely+different+1971=4
2023-09-28T20:20:36,296878,GET /rate/inception+2010=5
2023-09-28T20:20:37,150004,GET /rate/big+boys+gone+bananas*+2011=4
2023-09-28T20:20:38,171806,GET /rate/l.a.+zombie+2010=4
2023-09-28T20:20:38,201244,GET /rate/island+of+fire+1990=3
2023-09-28T20:20:38,113156,GET /rate/imagine+john+lennon+1988=4
2023-09-28T20:20:38,171303,GET /rate/double+indemnity+1973=3
2023-09-28T20:20:39,217848,GET /rate/to+sleep+with+anger+1990=4
2023-09-28T20:20:39,310322,GET /rate/of+time+and+the+city+2008=3
2023-09-28T20:20:40,127943,GET /rate/the+underground+comedy+movie+1999=4
2023-09-28T20:20:40,98715,GET /rate/the+cameraman+1928=3
2023-09-28T20:20:40,103969,GET /rate/cold+comfort+farm+1995=3
2023-09-28T20:20:41,320476,GET /rate/the+wild+bunch+1969=3
2023-09-28T20:20:41,85965,GET /rate/my+bodyguard+1980=3
2023-09-28T20:20:42,174968,GET /rate/arc+2006=3
2023-09-28T20:20:42,277736,GET /rate/tour+de+force+2014=3
2023-09-28T20:20:42,209106,GET /rate/nothings+all+bad+2010=3
2023-09-28T20:20:43,88528,GET /rate/inglourious+basterds+2009=4
2023-09-28T20:20:43,195261,GET /rate/taxi+driver+1976=5
2023-09-28T20:20:43,133681,GET /rate/guardians+of+the+galaxy+2014=4
2023-09-28T20:20:43,11532,GET /rate/burn+2012=4
2023-09-28T20:20:43,91176,GET /rate/friday+night+2002=4
2023-09-28T20:20:44,252141,GET /rate/les+formidables+2006=3
2023-09-28T20:20:44,176865,GET /rate/the+good_+the+bad+and+the+ugly+1966=3
2023-09-28T20:20:45,139312,GET /rate/national+security+2003=3
2023-09-28T20:20:45,110149,GET /rate/willy+wonka++the+chocolate+factory+1971=3
2023-09-28T20:20:46,311750,GET /rate/september+2013=2
2023-09-28T20:20:47,311343,GET /rate/but+im+a+cheerleader+1999=5
2023-09-28T20:20:47,67024,GET /rate/tracers+2015=3
2023-09-28T20:20:47,22470,GET /rate/offender+2012=5
2023-09-28T20:20:48,137256,GET /rate/toy+story+1995=4
2023-09-28T20:20:49,43776,GET /rate/dial+m+for+murder+1954=4
2023-09-28T20:20:49,310629,GET /rate/port+of+shadows+1938=3
2023-09-28T20:20:49,346859,GET /rate/coach+carter+2005=3
2023-09-28T20:20:49,285670,GET /rate/the+emperors+naked+army+marches+on+1987=3
2023-09-28T20:20:49,92669,GET /rate/cloudy+with+a+chance+of+meatballs+2+2013=3
2023-09-28T20:20:50,116011,GET /rate/valmont+1989=4
2023-09-28T20:20:51,315828,GET /rate/schwestern+2014=3
