2023-09-28T20:35:09,177049,GET /rate/fando+and+lis+1968=4
2023-09-28T20:35:09,258120,GET /rate/battle+in+seattle+2007=3
2023-09-28T20:35:09,346134,GET /rate/excuse+me+darling_+but+lucas+loved+me+1997=3
2023-09-28T20:35:09,28171,GET /rate/how+to+train+your+dragon+2+2014=4
2023-09-28T20:35:10,324954,GET /rate/big+hero+6+2014=4
2023-09-28T20:35:10,9903,GET /rate/dont+look+back+1967=5
2023-09-28T20:35:10,97672,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=4
2023-09-28T20:35:11,276313,GET /rate/skipped+parts+2000=4
2023-09-28T20:35:11,306635,GET /rate/the+crucified+lovers+1954=3
2023-09-28T20:35:11,199260,GET /rate/mirror+1975=4
2023-09-28T20:35:12,113151,GET /rate/the+boy+in+the+striped+pyjamas+2008=4
2023-09-28T20:35:12,238608,GET /rate/up+close++personal+1996=4
2023-09-28T20:35:12,307317,GET /rate/a+personal+journey+with+martin+scorsese+through+american+movies+1995=4
2023-09-28T20:35:13,43381,GET /rate/meshes+of+the+afternoon+1943=5
2023-09-28T20:35:13,9631,GET /rate/the+incredibles+2004=3
2023-09-28T20:35:13,253683,GET /rate/sabata+1969=4
2023-09-28T20:35:13,340019,GET /rate/montana+1950=3
2023-09-28T20:35:13,284233,GET /rate/into+the+sun+2005=2
2023-09-28T20:35:14,263768,GET /rate/airplane+1980=4
2023-09-28T20:35:14,75954,GET /rate/its+in+the+water+1997=4
2023-09-28T20:35:14,61436,GET /rate/the+hobbit+an+unexpected+journey+2012=3
2023-09-28T20:35:14,302726,GET /rate/harry+potter+and+the+order+of+the+phoenix+2007=4
2023-09-28T20:35:16,281130,GET /rate/how+to+train+your+dragon+2+2014=4
2023-09-28T20:35:16,118863,GET /rate/forrest+gump+1994=3
2023-09-28T20:35:16,258212,GET /rate/bad+day+at+black+rock+1955=3
2023-09-28T20:35:17,329816,GET /rate/wild+reeds+1994=3
2023-09-28T20:35:17,60094,GET /rate/doomsday+book+2012=3
2023-09-28T20:35:19,185361,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=3
2023-09-28T20:35:20,192246,GET /rate/roman+holiday+1953=4
2023-09-28T20:35:21,310809,GET /rate/planet+of+the+vampires+1965=4
2023-09-28T20:35:21,36323,GET /rate/drugstore+cowboy+1989=4
2023-09-28T20:35:22,148277,GET /rate/whisper+of+the+heart+1995=4
2023-09-28T20:35:22,93925,GET /rate/constantine+2005=4
2023-09-28T20:35:22,154533,GET /rate/first+blood+1982=4
2023-09-28T20:35:25,325070,GET /rate/the+avengers+2012=4
2023-09-28T20:35:25,290330,GET /rate/alice+1990=3
2023-09-28T20:35:26,176173,GET /rate/snow+white+and+the+seven+dwarfs+1937=3
2023-09-28T20:35:26,274026,GET /rate/iron+man+2+2010=5
2023-09-28T20:35:26,309974,GET /rate/better+living+through+chemistry+2014=3
2023-09-28T20:35:27,196395,GET /rate/magnum+force+1973=3
2023-09-28T20:35:27,201497,GET /rate/the+hobbit+the+battle+of+the+five+armies+2014=4
2023-09-28T20:35:27,18833,GET /rate/twelve+monkeys+1995=5
2023-09-28T20:35:28,166295,GET /rate/kingpin+1996=4
2023-09-28T20:35:28,241978,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=5
2023-09-28T20:35:29,349767,GET /rate/ivan+vasilyevich+changes+his+profession+1973=4
2023-09-28T20:35:29,234609,GET /rate/dirkie+-+lost+in+the+desert+1969=4
2023-09-28T20:35:30,182070,GET /rate/the+spongebob+movie+sponge+out+of+water+2015=3
2023-09-28T20:35:30,70250,GET /rate/picture+this+2008=3
2023-09-28T20:35:30,342938,GET /rate/its+a+gift+1934=4
2023-09-28T20:35:31,77686,GET /rate/hurry+sundown+1967=3
2023-09-28T20:35:31,211865,GET /rate/caprice+1967=4
2023-09-28T20:35:31,175107,GET /rate/the+deep+end+2001=3
2023-09-28T20:35:32,297358,GET /rate/walle+2008=4
2023-09-28T20:35:32,291373,GET /rate/a+boy+and+his+dog+1975=3
2023-09-28T20:35:33,175645,GET /rate/the+dark+knight+rises+2012=3
2023-09-28T20:35:33,104945,GET /rate/tai+chi+hero+2012=3
2023-09-28T20:35:33,317362,GET /rate/the+lion+king+1994=3
2023-09-28T20:35:33,179083,GET /rate/purpose+2002=4
2023-09-28T20:35:33,40377,GET /rate/spirited+away+2001=4
2023-09-28T20:35:33,22953,GET /rate/the+candy+snatchers+1973=4
2023-09-28T20:35:34,247344,GET /rate/dial+m+for+murder+1954=4
2023-09-28T20:35:35,149340,GET /rate/les+misrables+1998=3
2023-09-28T20:35:35,342702,GET /rate/shrek+2001=4
2023-09-28T20:35:36,165807,GET /rate/the+wind+in+the+willows+1995=3
2023-09-28T20:35:36,59229,GET /rate/the+sleeping+car+murder+1965=4
2023-09-28T20:35:36,80397,GET /rate/american+friends+1991=3
2023-09-28T20:35:36,253474,GET /rate/skin+game+1971=3
2023-09-28T20:35:37,345804,GET /rate/mulan+1998=4
2023-09-28T20:35:37,81930,GET /rate/the+man+who+knew+too+much+1956=4
2023-09-28T20:35:38,139344,GET /rate/boyz+n+the+hood+1991=4
2023-09-28T20:35:39,93269,GET /rate/the+nuns+story+1959=3
2023-09-28T20:35:39,2106,GET /rate/the+hunger+games+mockingjay+-+part+1+2014=4
2023-09-28T20:35:39,85548,GET /rate/hysteria+2011=3
2023-09-28T20:35:39,172671,GET /rate/clash+of+the+wolves+1925=4
2023-09-28T20:35:40,144759,GET /rate/the+green+mile+1999=4
2023-09-28T20:35:40,284222,GET /rate/the+roaring+twenties+1939=4
2023-09-28T20:35:40,285222,GET /rate/dracula+untold+2014=4
2023-09-28T20:35:40,261292,GET /rate/dragon+age+redemption+2011=2
2023-09-28T20:35:40,298977,GET /rate/the+rolling+stones+gimme+shelter+1970=5
2023-09-28T20:35:41,284606,GET /rate/captain+blood+1935=5
2023-09-28T20:35:41,26916,GET /rate/my+neighbor+totoro+1988=4
2023-09-28T20:35:42,159684,GET /rate/punk+in+london+1977=3
2023-09-28T20:35:42,33455,GET /rate/galaxy+quest+1999=3
2023-09-28T20:35:42,346609,GET /rate/the+third+wave+2003=2
2023-09-28T20:35:42,60062,GET /rate/the+impossible+2012=4
2023-09-28T20:35:43,24223,GET /rate/cake+2014=4
2023-09-28T20:35:43,340278,GET /rate/only+old+men+are+going+to+battle+1973=3
2023-09-28T20:35:43,101203,GET /rate/the+shawshank+redemption+1994=4
2023-09-28T20:35:43,199926,GET /rate/bent+1997=4
2023-09-28T20:35:43,350506,GET /rate/how+to+train+your+dragon+2+2014=3
2023-09-28T20:35:44,157393,GET /rate/the+curse+of+the+werewolf+1961=3
2023-09-28T20:35:44,152942,GET /rate/indiana+jones+and+the+last+crusade+1989=3
2023-09-28T20:35:45,215025,GET /rate/begone+dull+care+1949=4
2023-09-28T20:35:46,116156,GET /rate/love+exposure+2008=4
2023-09-28T20:35:47,330629,GET /rate/the+shawshank+redemption+1994=5
2023-09-28T20:35:47,84099,GET /rate/a+lesson+before+dying+1999=3
2023-09-28T20:35:48,132191,GET /rate/santa+claus+1959=3
2023-09-28T20:35:48,10189,GET /rate/the+motel+2005=3
2023-09-28T20:35:48,162950,GET /rate/snow+white+and+the+seven+dwarfs+1937=4
2023-09-28T20:35:49,306047,GET /rate/the+quare+fellow+1962=3
2023-09-28T20:35:49,317190,GET /rate/star+wars+1977=5
2023-09-28T20:35:49,299328,GET /rate/guardians+of+the+galaxy+2014=4
2023-09-28T20:35:49,323238,GET /rate/guardians+of+the+galaxy+2014=3
2023-09-28T20:35:49,261656,GET /rate/dark+water+2002=3
2023-09-28T20:35:50,300551,GET /rate/harry+potter+and+the+deathly+hallows+part+1+2010=2
2023-09-28T20:35:50,286161,GET /rate/rocks+in+my+pockets+2014=5
2023-09-28T20:35:51,272886,GET /rate/a+perfect+day+2008=3
2023-09-28T20:35:51,55144,GET /rate/okis+movie+2010=4
2023-09-28T20:35:52,251604,GET /rate/barefoot+in+the+park+1967=3
2023-09-28T20:35:52,338017,GET /rate/the+sound+of+fury+1950=4
2023-09-28T20:35:52,316987,GET /rate/wild+zero+1999=3
2023-09-28T20:35:52,29465,GET /rate/the+lord+of+the+rings+the+fellowship+of+the+ring+2001=4
2023-09-28T20:35:53,14714,GET /rate/goodfellas+1990=4
2023-09-28T20:35:53,40718,GET /rate/asterix+conquers+america+1994=3
2023-09-28T20:35:53,14076,GET /rate/garage+olimpo+1999=3
2023-09-28T20:35:53,271252,GET /rate/argo+2012=4
2023-09-28T20:35:54,78640,GET /rate/indiana+jones+and+the+last+crusade+1989=4
2023-09-28T20:35:55,235742,GET /rate/vivre+sa+vie+1962=3
2023-09-28T20:35:55,173595,GET /rate/roads+to+koktebel+2003=4
2023-09-28T20:35:56,278477,GET /rate/enough+said+2013=5
2023-09-28T20:35:56,28543,GET /rate/the+russia+house+1990=4
2023-09-28T20:35:56,293161,GET /rate/garden+party+2008=4
2023-09-28T20:35:57,216207,GET /rate/reservoir+dogs+1992=4
2023-09-28T20:35:57,275170,GET /rate/the+two+faces+of+january+2014=3
2023-09-28T20:35:58,26958,GET /rate/tom++viv+1994=3
2023-09-28T20:35:58,284739,GET /rate/magic+man+2009=4
2023-09-28T20:35:58,328181,GET /rate/close+encounters+of+the+third+kind+1977=4
2023-09-28T20:35:59,287600,GET /rate/z+1969=5
2023-09-28T20:36,34781,GET /rate/the+beach+2000=3
2023-09-28T20:36,313442,GET /rate/the+gods+must+be+crazy+1980=3
2023-09-28T20:36,67695,GET /rate/toy+story+3+2010=4
2023-09-28T20:36,121971,GET /rate/leon+the+professional+1994=5
2023-09-28T20:36,239971,GET /rate/once+2007=4
2023-09-28T20:36:01,182788,GET /rate/the+imitation+game+2014=4
2023-09-28T20:36:01,200125,GET /rate/twice+upon+a+time+2012=4
2023-09-28T20:36:01,177707,GET /rate/watchmen+2009=3
2023-09-28T20:36:01,321716,GET /rate/the+periwig-maker+2000=4
2023-09-28T20:36:01,17326,GET /rate/big+hero+6+2014=4
2023-09-28T20:36:01,174830,GET /rate/broadcast+news+1987=4
2023-09-28T20:36:02,284418,GET /rate/richard+iii+1912=4
2023-09-28T20:36:02,349247,GET /rate/the+third+wave+2003=3
2023-09-28T20:36:02,195753,GET /rate/laggies+2014=3
2023-09-28T20:36:02,82741,GET /rate/the+lord+of+the+rings+the+two+towers+2002=5
2023-09-28T20:36:02,180276,GET /rate/village+people+2013=4
2023-09-28T20:36:03,23033,GET /rate/ultimate+avengers+2006=3
2023-09-28T20:36:04,104656,GET /rate/ip+man+2008=4
2023-09-28T20:36:04,67130,GET /rate/the+mystery+of+picasso+1956=4
2023-09-28T20:36:05,208365,GET /rate/the+lion+king+1994=5
2023-09-28T20:36:05,222935,GET /rate/whiplash+2014=4
2023-09-28T20:36:05,146101,GET /rate/blacksmith+scene+1893=3
2023-09-28T20:36:05,77205,GET /rate/this+property+is+condemned+1966=3
2023-09-28T20:36:05,78747,GET /rate/being+there+1979=4
2023-09-28T20:36:06,94539,GET /rate/the+ruins+2008=2
2023-09-28T20:36:06,10775,GET /rate/brighton+rock+1947=4
2023-09-28T20:36:06,55260,GET /rate/himalaya+1999=4
2023-09-28T20:36:06,63420,GET /rate/the+rocketeer+1991=3
2023-09-28T20:36:06,103902,GET /rate/dagon+2001=3
2023-09-28T20:36:06,45468,GET /rate/small+roads+2011=4
2023-09-28T20:36:06,104463,GET /rate/the+children+of+huang+shi+2008=4
2023-09-28T20:36:07,28562,GET /rate/8+2012=3
2023-09-28T20:36:07,117017,GET /rate/e.t.+the+extra-terrestrial+1982=5
2023-09-28T20:36:07,224380,GET /rate/how+to+train+your+dragon+2+2014=2
2023-09-28T20:36:07,264716,GET /rate/batman+forever+1995=3
2023-09-28T20:36:08,311641,GET /rate/star+wars+episode+iii+-+revenge+of+the+sith+2005=4
2023-09-28T20:36:08,225754,GET /rate/wristcutters+a+love+story+2006=3
2023-09-28T20:36:09,179467,GET /rate/chelsea+on+the+rocks+2008=3
2023-09-28T20:36:10,48353,GET /rate/despicable+me+2010=3
2023-09-28T20:36:11,35280,GET /rate/green+lantern+first+flight+2009=3
2023-09-28T20:36:11,100901,GET /rate/21+grams+2003=5
2023-09-28T20:36:11,329069,GET /rate/10+things+i+hate+about+you+1999=4
2023-09-28T20:36:11,182660,GET /rate/the+shawshank+redemption+1994=5
2023-09-28T20:36:12,303708,GET /rate/grand+prix+1966=3
2023-09-28T20:36:12,301723,GET /rate/pitch+perfect+2012=4
2023-09-28T20:36:13,178465,GET /rate/on+her+majestys+secret+service+1969=4
2023-09-28T20:36:13,301334,GET /rate/diamonds+are+forever+1971=3
2023-09-28T20:36:13,313341,GET /rate/doubt+2008=3
2023-09-28T20:36:14,251038,GET /rate/+laventure+2008=3
2023-09-28T20:36:14,161181,GET /rate/life+of+pi+2012=5
2023-09-28T20:36:14,233225,GET /rate/beauty+and+the+beast+1991=3
2023-09-28T20:36:14,37434,GET /rate/trinity+and+beyond+the+atomic+bomb+movie+1995=4
2023-09-28T20:36:15,120256,GET /rate/glory+road+2006=4
2023-09-28T20:36:15,329979,GET /rate/kill+bill+vol.+1+2003=3
2023-09-28T20:36:15,310223,GET /rate/he+was+a+quiet+man+2007=4
2023-09-28T20:36:15,49951,GET /rate/spartacus+1960=5
2023-09-28T20:36:16,347276,GET /rate/the+skin+i+live+in+2011=3
2023-09-28T20:36:16,173116,GET /rate/spirited+away+2001=4
2023-09-28T20:36:17,345676,GET /rate/chaos+2005=2
2023-09-28T20:36:17,95914,GET /rate/always+1985=4
2023-09-28T20:36:18,104359,GET /rate/oyster+farmer+2005=3
2023-09-28T20:36:18,104512,GET /rate/the+cameraman+1928=4
2023-09-28T20:36:19,349412,GET /rate/goodfellas+1990=4
2023-09-28T20:36:19,86995,GET /rate/ss+camp+5+womens+hell+1977=5
2023-09-28T20:36:19,180117,GET /rate/swades+we_+the+people+2004=4
2023-09-28T20:36:20,45380,GET /rate/captain+january+1936=3
2023-09-28T20:36:20,271323,GET /rate/harry+potter+and+the+prisoner+of+azkaban+2004=4
2023-09-28T20:36:20,348058,GET /rate/noises+off...+1992=5
2023-09-28T20:36:21,342976,GET /rate/written+on+the+wind+1956=4
2023-09-28T20:36:21,265407,GET /rate/it+follows+2015=3
2023-09-28T20:36:22,19212,GET /rate/avenging+angelo+2002=2
2023-09-28T20:36:22,267987,GET /rate/the+cat+returns+2002=3
2023-09-28T20:36:22,206734,GET /rate/silver+linings+playbook+2012=4
2023-09-28T20:36:23,151015,GET /rate/throw+away+your+books_+rally+in+the+streets+1971=2
2023-09-28T20:36:23,121418,GET /rate/the+terminator+1984=4
2023-09-28T20:36:23,265204,GET /rate/royal+space+force+-+the+wings+of+honneamise+1987=5
2023-09-28T20:36:24,139488,GET /rate/inglourious+basterds+2009=4
2023-09-28T20:36:25,128028,GET /rate/in+the+mood+for+love+2000=5
2023-09-28T20:36:25,130919,GET /rate/pulp+fiction+1994=4
2023-09-28T20:36:25,166703,GET /rate/little+soldier+2008=4
2023-09-28T20:36:25,166063,GET /rate/year+of+the+dragon+1985=4
2023-09-28T20:36:25,3916,GET /rate/where+were+you+when+the+lights+went+out+1968=4
2023-09-28T20:36:26,240706,GET /rate/the+marriage+of+maria+braun+1979=3
2023-09-28T20:36:26,153221,GET /rate/forget+me+not+2011=3
2023-09-28T20:36:26,92106,GET /rate/valley+of+flowers+2006=3
2023-09-28T20:36:26,208775,GET /rate/snow+white+and+the+seven+dwarfs+1937=3
2023-09-28T20:36:27,110386,GET /rate/fight+club+1999=4
2023-09-28T20:36:28,314213,GET /rate/the+last+time+2006=3
2023-09-28T20:36:29,106164,GET /rate/criss+cross+1949=3
2023-09-28T20:36:29,116297,GET /rate/the+shock+doctrine+2009=4
2023-09-28T20:36:29,263173,GET /rate/the+princess+and+the+goblin+1992=3
2023-09-28T20:36:30,330273,GET /rate/iron+man+2008=3
2023-09-28T20:36:30,15463,GET /rate/fortress+2+1999=3
2023-09-28T20:36:30,124008,GET /rate/texas+rangers+2001=3
2023-09-28T20:36:31,103068,GET /rate/blind+mans+bluff+2005=4
2023-09-28T20:36:32,2202,GET /rate/teen+beach+movie+2013=4
2023-09-28T20:36:32,120220,GET /rate/the+burglars+1971=4
2023-09-28T20:36:32,186386,GET /rate/gifted+hands+the+ben+carson+story+2009=4
2023-09-28T20:36:32,302112,GET /rate/anchors+aweigh+1945=4
2023-09-28T20:36:32,110370,GET /rate/the+shawshank+redemption+1994=4
2023-09-28T20:36:33,177870,GET /rate/curse+of+the+golden+flower+2006=3
2023-09-28T20:36:33,207556,GET /rate/temple+grandin+2010=5
2023-09-28T20:36:33,126461,GET /rate/harry+potter+and+the+half-blood+prince+2009=4
2023-09-28T20:36:33,108962,GET /rate/naked+lunch+1991=3
2023-09-28T20:36:34,92154,GET /rate/about+a+boy+2002=4
2023-09-28T20:36:34,266798,GET /rate/zatichi+meets+yojimbo+1970=3
2023-09-28T20:36:34,2682,GET /rate/the+dark+knight+rises+2012=5
2023-09-28T20:36:34,228042,GET /rate/the+great+debaters+2007=3
2023-09-28T20:36:34,227759,GET /rate/penelope+1966=3
2023-09-28T20:36:35,174414,GET /rate/the+godfather+part+ii+1974=4
2023-09-28T20:36:35,144752,GET /rate/frozen+2013=4
2023-09-28T20:36:35,240776,GET /rate/october+baby+2011=3
2023-09-28T20:36:36,68976,GET /rate/the+enforcer+1976=4
2023-09-28T20:36:36,328133,GET /rate/they+call+me+trinity+1970=5
2023-09-28T20:36:36,175386,GET /rate/oss+117+lost+in+rio+2009=2
2023-09-28T20:36:37,190988,GET /rate/all+the+presidents+men+1976=4
2023-09-28T20:36:37,260069,GET /rate/graceland+2012=4
2023-09-28T20:36:38,244128,GET /rate/heartbeats+2010=4
2023-09-28T20:36:38,298800,GET /rate/whiplash+2014=3
2023-09-28T20:36:39,317644,GET /rate/walle+2008=4
2023-09-28T20:36:39,290836,GET /rate/voices+of+a+distant+star+2002=5
2023-09-28T20:36:39,226191,GET /rate/naked+weapon+2002=5
2023-09-28T20:36:40,48365,GET /rate/brave+2012=4
2023-09-28T20:36:40,123853,GET /rate/harry+potter+and+the+goblet+of+fire+2005=4
2023-09-28T20:36:40,300092,GET /rate/the+sheltering+sky+1990=3
2023-09-28T20:36:41,247598,GET /rate/ratatouille+2007=4
2023-09-28T20:36:42,286261,GET /rate/avatar+2009=5
2023-09-28T20:36:42,279858,GET /rate/the+incredibles+2004=4
2023-09-28T20:36:43,104866,GET /rate/ambush+trail+1946=2
2023-09-28T20:36:43,202854,GET /rate/shark+tale+2004=3
2023-09-28T20:36:43,123240,GET /rate/elena+undone+2010=3
2023-09-28T20:36:44,134099,GET /rate/sleeping+beauty+1959=3
2023-09-28T20:36:44,120152,GET /rate/forbidden+planet+1956=4
2023-09-28T20:36:44,302740,GET /rate/fallout+1998=3
2023-09-28T20:36:44,103615,GET /rate/dont+be+afraid+of+the+dark+2010=3
2023-09-28T20:36:45,224811,GET /rate/patton+oswalt+no+reason+to+complain+2006=3
2023-09-28T20:36:46,336439,GET /rate/a+midsummer+nights+dream+1968=4
2023-09-28T20:36:46,49477,GET /rate/morning+glory+2010=4
2023-09-28T20:36:46,79106,GET /rate/the+two+escobars+2010=4
2023-09-28T20:36:46,168250,GET /rate/asterix+and+the+big+fight+1989=3
2023-09-28T20:36:46,8369,GET /rate/monsters_+inc.+2001=4
2023-09-28T20:36:46,350880,GET /rate/monty+python+and+the+holy+grail+1975=4
2023-09-28T20:36:47,99951,GET /rate/raiders+of+the+lost+ark+1981=4
2023-09-28T20:36:47,263366,GET /rate/kill+list+2011=2
2023-09-28T20:36:47,188944,GET /rate/storefront+hitchcock+1998=3
2023-09-28T20:36:47,113643,GET /rate/shutter+island+2010=4
2023-09-28T20:36:47,91217,GET /rate/time+to+kill+1989=4
2023-09-28T20:36:48,139044,GET /rate/two+much+1996=3
2023-09-28T20:36:48,154977,GET /rate/le+week-end+2013=3
2023-09-28T20:36:48,11335,GET /rate/holiday+for+drumsticks+1949=5
2023-09-28T20:36:49,3387,GET /rate/facing+the+truth+2002=4
2023-09-28T20:36:49,98723,GET /rate/the+loved+ones+2009=5
2023-09-28T20:36:49,179548,GET /rate/definitely_+maybe+2008=4
2023-09-28T20:36:50,74293,GET /rate/finding+nemo+2003=3
2023-09-28T20:36:50,208302,GET /rate/the+matrix+1999=4
2023-09-28T20:36:51,238474,GET /rate/dead+of+night+1945=4
2023-09-28T20:36:51,163059,GET /rate/saving+face+2004=4
2023-09-28T20:36:51,85578,GET /rate/the+internecine+project+1974=3
2023-09-28T20:36:51,307551,GET /rate/the+battle+of+algiers+1966=5
2023-09-28T20:36:51,294535,GET /rate/teorema+1968=4
2023-09-28T20:36:51,57685,GET /rate/se7en+1995=4
2023-09-28T20:36:52,264888,GET /rate/vitus+2006=4
2023-09-28T20:36:53,256225,GET /rate/the+trip+2010=3
2023-09-28T20:36:53,223588,GET /rate/lightning+bug+2004=5
2023-09-28T20:36:54,297181,GET /rate/the+day+the+earth+stood+still+1951=4
2023-09-28T20:36:54,202046,GET /rate/the+good_+the+bad+and+the+ugly+1966=4
2023-09-28T20:36:55,229144,GET /rate/the+squid+and+the+whale+2005=4
2023-09-28T20:36:55,158505,GET /rate/happythankyoumoreplease+2010=4
2023-09-28T20:36:55,240021,GET /rate/kung+fu+panda+2+2011=4
2023-09-28T20:36:56,347986,GET /rate/the+butterfly+effect+2004=5
2023-09-28T20:36:57,116155,GET /rate/raiders+of+the+lost+ark+1981=4
2023-09-28T20:36:57,304686,GET /rate/akira+1988=5
2023-09-28T20:36:57,236751,GET /rate/hedwig+and+the+angry+inch+2001=4
2023-09-28T20:36:58,69002,GET /rate/inception+2010=4
2023-09-28T20:36:58,208180,GET /rate/buffalo+66+1998=3
2023-09-28T20:36:58,311022,GET /rate/murk+2005=4
2023-09-28T20:36:59,326941,GET /rate/harry+potter+and+the+order+of+the+phoenix+2007=4
2023-09-28T20:36:59,280168,GET /rate/where+now+are+the+dreams+of+youth+1932=3
2023-09-28T20:36:59,272381,GET /rate/dragon+ball+z+broly+-+second+coming+1994=4
2023-09-28T20:37,141910,GET /rate/walled+in+2009=3
2023-09-28T20:37,98007,GET /rate/three+2010=2
2023-09-28T20:37,144445,GET /rate/blade+runner+1982=3
2023-09-28T20:37:01,145959,GET /rate/seven+men+from+now+1956=3
2023-09-28T20:37:01,176455,GET /rate/the+maltese+falcon+1931=5
2023-09-28T20:37:01,218271,GET /rate/iron+man+2008=5
2023-09-28T20:37:02,297724,GET /rate/i+confess+1953=4
2023-09-28T20:37:02,166318,GET /rate/firelight+1997=4
2023-09-28T20:37:02,4088,GET /rate/shattered+glass+2003=4
2023-09-28T20:37:03,345740,GET /rate/wild+about+harry+2000=3
2023-09-28T20:37:03,248759,GET /rate/dr.+no+1962=4
2023-09-28T20:37:03,279346,GET /rate/from+dusk+till+dawn+1996=3
2023-09-28T20:37:03,260036,GET /rate/gamera+vs.+viras+1968=4
2023-09-28T20:37:04,89593,GET /rate/fire_+ice++canned+beer+2002=3
2023-09-28T20:37:04,207987,GET /rate/barbie+in+the+nutcracker+2001=3
2023-09-28T20:37:05,317995,GET /rate/star+wars+1977=4
2023-09-28T20:37:05,195680,GET /rate/cleanskin+2012=4
2023-09-28T20:37:05,63364,GET /rate/treasure+planet+2002=3
2023-09-28T20:37:05,2337,GET /rate/hotel+chevalier+2007=3
2023-09-28T20:37:05,283424,GET /rate/saving+private+ryan+1998=5
2023-09-28T20:37:06,327289,GET /rate/inherit+the+wind+1960=5
2023-09-28T20:37:06,292625,GET /rate/the+adventures+of+tintin+2011=3
2023-09-28T20:37:06,117184,GET /rate/the+king+is+alive+2000=3
2023-09-28T20:37:07,183779,GET /rate/walle+2008=4
2023-09-28T20:37:07,202485,GET /rate/into+the+west+1992=4
2023-09-28T20:37:08,57231,GET /rate/the+secret+world+of+arrietty+2010=3
2023-09-28T20:37:08,50135,GET /rate/la+estrategia+del+caracol+1993=3
2023-09-28T20:37:08,180320,GET /rate/despicable+me+2010=4
2023-09-28T20:37:09,213782,GET /rate/shutter+island+2010=5
2023-09-28T2s0:37:09,143122,GET /rate/doctor+x+1932=3
2023-09-28T20:37:09,12458,GET /rate/the+comedy+2012=3
2023-09-28T20:37:10,100528,GET /rate/zach+galifianakis+live+at+the+purple+onion+2007=3
2023-09-28T20:37:10,109182,GET /rate/the+green+years+1946=4
2023-09-28T20:37:11,351292,GET /rate/the+apostle+1997=4
2023-09-28T20:37:12,195206,GET /rate/harry+potter+and+the+philosophers+stone+2001=3
2023-09-28T20:37:12,175174,GET /rate/sleeping+beauty+1959=3
2023-09-28T20:37:12,131285,GET /rate/the+lord+of+the+rings+the+return+of+the+king+2003=5
2023-09-28T20:37:12,4436,GET /rate/cass+timberlane+1947=4
2023-09-28T20:37:12,237502,GET /rate/young+sherlock+holmes+1985=4
2023-09-28T20:37:12,41443,GET /rate/the+devil+wears+prada+2006=4
2023-09-28T20:37:13,49736,GET /rate/side+by+side+2012=4
2023-09-28T20:37:13,297717,GET /rate/the+winter+guest+1997=3
2023-09-28T20:37:13,120012,GET /rate/boiling+point+1990=4
2023-09-28T20:37:13,237867,GET /rate/blood+trails+2006=3
